fecha,producto_id,categoria,tipo_demanda,ventas_diarias,promocion_activa,campana_marketing
2025-02-11,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-12,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-13,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-14,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-15,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-16,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-17,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-18,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-19,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-20,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-21,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-22,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-23,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-24,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-25,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-26,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-27,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-02-28,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-01,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-02,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-03,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-04,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-05,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-06,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-07,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-08,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-09,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-10,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-11,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-12,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-13,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-14,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-15,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-16,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-17,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-18,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-19,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-20,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-21,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-22,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-23,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-24,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-25,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-26,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-27,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-28,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-29,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-30,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-03-31,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-01,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-02,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-03,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-04,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-05,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-06,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-07,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-08,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-09,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-10,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-11,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-12,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-13,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-14,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-15,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-16,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-17,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-18,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-19,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-20,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-21,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-22,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-23,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-24,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-25,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-26,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-27,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-28,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-29,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-04-30,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-01,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-02,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-03,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-04,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-05,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-06,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-07,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-08,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-09,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-10,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-11,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-12,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-13,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-14,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-15,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-16,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-17,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-18,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-19,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-20,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-21,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-22,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-23,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-24,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-25,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-26,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-27,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-28,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-29,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-30,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-05-31,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-01,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-02,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-03,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-04,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-05,22,Belleza,Estacional,0,Ninguna,Ninguna
2025-06-06,22,Belleza,Estacional,1,Ninguna,Ninguna
2025-06-07,22,Belleza,Estacional,5,Ninguna,Ninguna
2025-06-08,22,Belleza,Estacional,11,Ninguna,Ninguna
2025-06-09,22,Belleza,Estacional,11,Ninguna,Ninguna
2025-06-10,22,Belleza,Estacional,11,Ninguna,Ninguna
2025-06-11,22,Belleza,Estacional,12,Ninguna,Ninguna
2025-06-12,22,Belleza,Estacional,32,Ninguna,Ninguna
2025-06-13,22,Belleza,Estacional,24,Ninguna,Ninguna
2025-06-14,22,Belleza,Estacional,32,Ninguna,Ninguna
2025-06-15,22,Belleza,Estacional,35,Ninguna,Ninguna
2025-06-16,22,Belleza,Estacional,36,Ninguna,Ninguna
2025-06-17,22,Belleza,Estacional,27,Ninguna,Ninguna
2025-06-18,22,Belleza,Estacional,30,Ninguna,Ninguna
2025-06-19,22,Belleza,Estacional,37,Ninguna,Ninguna
2025-06-20,22,Belleza,Estacional,39,Ninguna,Ninguna
2025-06-21,22,Belleza,Estacional,39,Ninguna,Ninguna
2025-06-22,22,Belleza,Estacional,92,Ninguna,Ninguna
2025-06-23,22,Belleza,Estacional,53,Ninguna,Ninguna
2025-06-24,22,Belleza,Estacional,56,Ninguna,Ninguna
2025-06-25,22,Belleza,Estacional,62,Ninguna,Ninguna
2025-06-26,22,Belleza,Estacional,57,Ninguna,Ninguna
2025-06-27,22,Belleza,Estacional,89,Ninguna,Ninguna
2025-06-28,22,Belleza,Estacional,113,Ninguna,Ninguna
2025-06-29,22,Belleza,Estacional,81,Ninguna,Ninguna
2025-06-30,22,Belleza,Estacional,90,Ninguna,Ninguna
2025-07-01,22,Belleza,Estacional,82,Ninguna,Ninguna
2025-07-02,22,Belleza,Estacional,76,Ninguna,Ninguna
2025-07-03,22,Belleza,Estacional,89,Ninguna,Ninguna
2025-07-04,22,Belleza,Estacional,80,Ninguna,Ninguna
2025-07-05,22,Belleza,Estacional,118,Ninguna,Ninguna
2025-07-06,22,Belleza,Estacional,127,Ninguna,Ninguna
2025-07-07,22,Belleza,Estacional,76,Ninguna,Ninguna
2025-07-08,22,Belleza,Estacional,121,Ninguna,Ninguna
2025-07-09,22,Belleza,Estacional,103,Ninguna,Ninguna
2025-07-10,22,Belleza,Estacional,111,Ninguna,Ninguna
2025-07-11,22,Belleza,Estacional,77,Ninguna,Ninguna
2025-07-12,22,Belleza,Estacional,104,Ninguna,Ninguna
2025-07-13,22,Belleza,Estacional,180,Ninguna,Ninguna
2025-07-14,22,Belleza,Estacional,152,Ninguna,Ninguna
2025-07-15,22,Belleza,Estacional,86,Ninguna,Ninguna
2025-07-16,22,Belleza,Estacional,119,Ninguna,Ninguna
2025-07-17,22,Belleza,Estacional,124,Ninguna,Ninguna
2025-07-18,22,Belleza,Estacional,104,Ninguna,Ninguna
2025-07-19,22,Belleza,Estacional,145,Ninguna,Ninguna
2025-07-20,22,Belleza,Estacional,225,Ninguna,Ninguna
2025-07-21,22,Belleza,Estacional,155,Ninguna,Ninguna
2025-07-22,22,Belleza,Estacional,99,Ninguna,Ninguna
2025-07-23,22,Belleza,Estacional,94,Ninguna,Ninguna
2025-07-24,22,Belleza,Estacional,146,Ninguna,Ninguna
2025-07-25,22,Belleza,Estacional,129,Ninguna,Ninguna
2025-07-26,22,Belleza,Estacional,205,Ninguna,Ninguna
2025-07-27,22,Belleza,Estacional,266,Ninguna,Ninguna
2025-07-28,22,Belleza,Estacional,209,Ninguna,Ninguna
2025-07-29,22,Belleza,Estacional,123,Ninguna,Ninguna
2025-07-30,22,Belleza,Estacional,124,Ninguna,Ninguna
2025-07-31,22,Belleza,Estacional,238,Ninguna,Ninguna
2025-08-01,22,Belleza,Estacional,207,Ninguna,Ninguna
2025-08-02,22,Belleza,Estacional,219,Ninguna,Ninguna
2025-08-03,22,Belleza,Estacional,216,Ninguna,Ninguna
2025-08-04,22,Belleza,Estacional,129,Ninguna,Ninguna
2025-08-05,22,Belleza,Estacional,163,Ninguna,Ninguna
2025-08-06,22,Belleza,Estacional,131,Ninguna,Ninguna
2025-08-07,22,Belleza,Estacional,188,Ninguna,Ninguna
2025-08-08,22,Belleza,Estacional,201,Ninguna,Ninguna
2025-08-09,22,Belleza,Estacional,183,Ninguna,Ninguna
2025-08-10,22,Belleza,Estacional,280,Ninguna,Ninguna
2025-08-11,22,Belleza,Estacional,148,Ninguna,Ninguna
2025-08-12,22,Belleza,Estacional,211,Ninguna,Ninguna
2025-08-13,22,Belleza,Estacional,149,Ninguna,Ninguna
2025-08-14,22,Belleza,Estacional,210,Ninguna,Ninguna
2025-08-15,22,Belleza,Estacional,175,Ninguna,Ninguna
2025-08-16,22,Belleza,Estacional,397,Ninguna,Ninguna
2025-08-17,22,Belleza,Estacional,272,Ninguna,Ninguna
2025-08-18,22,Belleza,Estacional,158,Ninguna,Ninguna
2025-08-19,22,Belleza,Estacional,156,Ninguna,Ninguna
2025-08-20,22,Belleza,Estacional,167,Ninguna,Ninguna
2025-08-21,22,Belleza,Estacional,217,Ninguna,Ninguna
2025-08-22,22,Belleza,Estacional,154,Ninguna,Ninguna
2025-08-23,22,Belleza,Estacional,331,Ninguna,Ninguna
2025-08-24,22,Belleza,Estacional,262,Ninguna,Ninguna
2025-08-25,22,Belleza,Estacional,244,Ninguna,Ninguna
2025-08-26,22,Belleza,Estacional,278,Ninguna,Ninguna
2025-08-27,22,Belleza,Estacional,205,Ninguna,Ninguna
2025-08-28,22,Belleza,Estacional,193,Ninguna,Ninguna
2025-08-29,22,Belleza,Estacional,196,Ninguna,Ninguna
2025-08-30,22,Belleza,Estacional,200,Ninguna,Ninguna
2025-08-31,22,Belleza,Estacional,276,Ninguna,Ninguna
2025-09-01,22,Belleza,Estacional,98,Ninguna,Ninguna
2025-09-02,22,Belleza,Estacional,121,Ninguna,Ninguna
2025-09-03,22,Belleza,Estacional,142,Ninguna,Ninguna
2025-09-04,22,Belleza,Estacional,182,Ninguna,Ninguna
2025-09-05,22,Belleza,Estacional,176,Ninguna,Ninguna
2025-09-06,22,Belleza,Estacional,188,Ninguna,Ninguna
2025-09-07,22,Belleza,Estacional,181,Ninguna,Ninguna
2025-09-08,22,Belleza,Estacional,139,Ninguna,Ninguna
2025-09-09,22,Belleza,Estacional,109,Ninguna,Ninguna
2025-09-10,22,Belleza,Estacional,137,Ninguna,Ninguna
2025-09-11,22,Belleza,Estacional,151,Ninguna,Ninguna
2025-09-12,22,Belleza,Estacional,134,Ninguna,Ninguna
2025-09-13,22,Belleza,Estacional,184,Ninguna,Ninguna
2025-09-14,22,Belleza,Estacional,256,Ninguna,Ninguna
2025-09-15,22,Belleza,Estacional,124,Ninguna,Ninguna
2025-09-16,22,Belleza,Estacional,120,Ninguna,Ninguna
2025-09-17,22,Belleza,Estacional,126,Ninguna,Ninguna
2025-09-18,22,Belleza,Estacional,166,Ninguna,Ninguna
2025-09-19,22,Belleza,Estacional,147,Ninguna,Ninguna
2025-09-20,22,Belleza,Estacional,251,Ninguna,Ninguna
2025-09-21,22,Belleza,Estacional,270,Ninguna,Ninguna
2025-09-22,22,Belleza,Estacional,99,Ninguna,Ninguna
2025-09-23,22,Belleza,Estacional,95,Ninguna,Ninguna
2025-09-24,22,Belleza,Estacional,115,Ninguna,Ninguna
2025-09-25,22,Belleza,Estacional,195,Ninguna,Ninguna
2025-09-26,22,Belleza,Estacional,106,Ninguna,Ninguna
2025-09-27,22,Belleza,Estacional,213,Ninguna,Ninguna
2025-09-28,22,Belleza,Estacional,180,Ninguna,Ninguna
2025-09-29,22,Belleza,Estacional,108,Ninguna,Ninguna
2025-09-30,22,Belleza,Estacional,197,Ninguna,Ninguna
2025-10-01,22,Belleza,Estacional,139,Ninguna,Ninguna
2025-10-02,22,Belleza,Estacional,183,Ninguna,Ninguna
2025-10-03,22,Belleza,Estacional,153,Ninguna,Ninguna
2025-10-04,22,Belleza,Estacional,237,Ninguna,Ninguna
2025-10-05,22,Belleza,Estacional,235,Ninguna,Ninguna
2025-10-06,22,Belleza,Estacional,117,Ninguna,Ninguna
2025-10-07,22,Belleza,Estacional,133,Ninguna,Ninguna
2025-10-08,22,Belleza,Estacional,192,Ninguna,Ninguna
2025-10-09,22,Belleza,Estacional,127,Ninguna,Ninguna
2025-10-10,22,Belleza,Estacional,118,Ninguna,Ninguna
2025-10-11,22,Belleza,Estacional,221,Ninguna,Ninguna
2025-10-12,22,Belleza,Estacional,267,Ninguna,Ninguna
2025-10-13,22,Belleza,Estacional,162,Ninguna,Ninguna
2025-10-14,22,Belleza,Estacional,140,Ninguna,Ninguna
2025-10-15,22,Belleza,Estacional,125,Ninguna,Ninguna
2025-10-16,22,Belleza,Estacional,143,Ninguna,Ninguna
2025-10-17,22,Belleza,Estacional,156,Ninguna,Ninguna
2025-10-18,22,Belleza,Estacional,245,Ninguna,Ninguna
2025-10-19,22,Belleza,Estacional,210,Ninguna,Ninguna
2025-10-20,22,Belleza,Estacional,108,Ninguna,Ninguna
2025-10-21,22,Belleza,Estacional,171,Ninguna,Ninguna
2025-10-22,22,Belleza,Estacional,140,Ninguna,Ninguna
2025-10-23,22,Belleza,Estacional,142,Ninguna,Ninguna
2025-10-24,22,Belleza,Estacional,154,Ninguna,Ninguna
2025-10-25,22,Belleza,Estacional,210,Ninguna,Ninguna
2025-10-26,22,Belleza,Estacional,188,Ninguna,Ninguna
2025-10-27,22,Belleza,Estacional,106,Ninguna,Ninguna
2025-10-28,22,Belleza,Estacional,111,Ninguna,Ninguna
2025-10-29,22,Belleza,Estacional,100,Ninguna,Ninguna
2025-10-30,22,Belleza,Estacional,187,Ninguna,Ninguna
2025-10-31,22,Belleza,Estacional,129,Ninguna,Ninguna
2025-11-01,22,Belleza,Estacional,258,Ninguna,Ninguna
2025-11-02,22,Belleza,Estacional,194,Ninguna,Ninguna
2025-11-03,22,Belleza,Estacional,138,Ninguna,Ninguna
2025-11-04,22,Belleza,Estacional,124,Ninguna,Ninguna
2025-11-05,22,Belleza,Estacional,101,Ninguna,Ninguna
2025-11-06,22,Belleza,Estacional,127,Ninguna,Ninguna
2025-11-07,22,Belleza,Estacional,169,Ninguna,Ninguna
2025-11-08,22,Belleza,Estacional,207,Ninguna,Ninguna
2025-11-09,22,Belleza,Estacional,176,Ninguna,Ninguna
2025-11-10,22,Belleza,Estacional,158,Ninguna,Ninguna
2025-11-11,22,Belleza,Estacional,84,Ninguna,Ninguna
2025-11-12,22,Belleza,Estacional,86,Ninguna,Ninguna
2025-11-13,22,Belleza,Estacional,129,Ninguna,Ninguna
2025-11-14,22,Belleza,Estacional,49,Ninguna,Ninguna
2025-11-15,22,Belleza,Estacional,170,Ninguna,Ninguna
2025-11-16,22,Belleza,Estacional,186,Ninguna,Ninguna
2025-11-17,22,Belleza,Estacional,115,Ninguna,Ninguna
2025-11-18,22,Belleza,Estacional,123,Ninguna,Ninguna
2025-11-19,22,Belleza,Estacional,139,Ninguna,Ninguna
2025-11-20,22,Belleza,Estacional,117,Ninguna,Ninguna
2025-11-21,22,Belleza,Estacional,133,Ninguna,Ninguna
2025-11-22,22,Belleza,Estacional,140,Ninguna,Ninguna
2025-11-23,22,Belleza,Estacional,120,Ninguna,Ninguna
2025-11-24,22,Belleza,Estacional,135,Ninguna,Ninguna
2025-11-25,22,Belleza,Estacional,141,Ninguna,Ninguna
2025-11-26,22,Belleza,Estacional,112,Ninguna,Ninguna
2025-11-27,22,Belleza,Estacional,94,Ninguna,Ninguna
2025-11-28,22,Belleza,Estacional,113,Ninguna,Ninguna
2025-11-29,22,Belleza,Estacional,124,Ninguna,Ninguna
2025-11-30,22,Belleza,Estacional,118,Ninguna,Ninguna
2018-07-01,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-07-02,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-07-03,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-07-04,23,Deportes,Promocional,54,Ninguna,Ninguna
2018-07-05,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-07-06,23,Deportes,Promocional,51,Ninguna,Ninguna
2018-07-07,23,Deportes,Promocional,58,Ninguna,Ninguna
2018-07-08,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-07-09,23,Deportes,Promocional,46,Ninguna,Ninguna
2018-07-10,23,Deportes,Promocional,41,Ninguna,Ninguna
2018-07-11,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-07-12,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-07-13,23,Deportes,Promocional,55,Ninguna,Ninguna
2018-07-14,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-07-15,23,Deportes,Promocional,27,Ninguna,Ninguna
2018-07-16,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-07-17,23,Deportes,Promocional,44,Ninguna,Ninguna
2018-07-18,23,Deportes,Promocional,37,Ninguna,Ninguna
2018-07-19,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-07-20,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-07-21,23,Deportes,Promocional,63,Ninguna,Ninguna
2018-07-22,23,Deportes,Promocional,83,Ninguna,Ninguna
2018-07-23,23,Deportes,Promocional,53,Ninguna,Ninguna
2018-07-24,23,Deportes,Promocional,64,Ninguna,Ninguna
2018-07-25,23,Deportes,Promocional,41,Ninguna,Ninguna
2018-07-26,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-07-27,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-07-28,23,Deportes,Promocional,63,Ninguna,Ninguna
2018-07-29,23,Deportes,Promocional,53,Ninguna,Ninguna
2018-07-30,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-07-31,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-08-01,23,Deportes,Promocional,38,Ninguna,Ninguna
2018-08-02,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-08-03,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-08-04,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-08-05,23,Deportes,Promocional,65,Ninguna,Ninguna
2018-08-06,23,Deportes,Promocional,60,Ninguna,Ninguna
2018-08-07,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-08-08,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-08-09,23,Deportes,Promocional,51,Ninguna,Ninguna
2018-08-10,23,Deportes,Promocional,51,Ninguna,Ninguna
2018-08-11,23,Deportes,Promocional,41,Ninguna,Ninguna
2018-08-12,23,Deportes,Promocional,75,Ninguna,Ninguna
2018-08-13,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-08-14,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-08-15,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-08-16,23,Deportes,Promocional,38,Ninguna,Ninguna
2018-08-17,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-08-18,23,Deportes,Promocional,75,Ninguna,Ninguna
2018-08-19,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-08-20,23,Deportes,Promocional,44,Ninguna,Ninguna
2018-08-21,23,Deportes,Promocional,58,Ninguna,Ninguna
2018-08-22,23,Deportes,Promocional,29,Ninguna,Ninguna
2018-08-23,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-08-24,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-08-25,23,Deportes,Promocional,51,Ninguna,Ninguna
2018-08-26,23,Deportes,Promocional,32,Ninguna,Ninguna
2018-08-27,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-08-28,23,Deportes,Promocional,31,Ninguna,Ninguna
2018-08-29,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-08-30,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-08-31,23,Deportes,Promocional,64,Ninguna,Ninguna
2018-09-01,23,Deportes,Promocional,74,Ninguna,Ninguna
2018-09-02,23,Deportes,Promocional,53,Ninguna,Ninguna
2018-09-03,23,Deportes,Promocional,45,Ninguna,Ninguna
2018-09-04,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-09-05,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-09-06,23,Deportes,Promocional,55,Ninguna,Ninguna
2018-09-07,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-09-08,23,Deportes,Promocional,61,Ninguna,Ninguna
2018-09-09,23,Deportes,Promocional,85,Ninguna,Ninguna
2018-09-10,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-09-11,23,Deportes,Promocional,36,Ninguna,Ninguna
2018-09-12,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-09-13,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-09-14,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-09-15,23,Deportes,Promocional,70,Ninguna,Ninguna
2018-09-16,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-09-17,23,Deportes,Promocional,45,Ninguna,Ninguna
2018-09-18,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-09-19,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-09-20,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-09-21,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-09-22,23,Deportes,Promocional,73,Ninguna,Ninguna
2018-09-23,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-09-24,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-09-25,23,Deportes,Promocional,37,Ninguna,Ninguna
2018-09-26,23,Deportes,Promocional,51,Ninguna,Ninguna
2018-09-27,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-09-28,23,Deportes,Promocional,35,Ninguna,Ninguna
2018-09-29,23,Deportes,Promocional,55,Ninguna,Ninguna
2018-09-30,23,Deportes,Promocional,55,Ninguna,Ninguna
2018-10-01,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-10-02,23,Deportes,Promocional,61,Ninguna,Ninguna
2018-10-03,23,Deportes,Promocional,45,Ninguna,Ninguna
2018-10-04,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-10-05,23,Deportes,Promocional,43,Ninguna,Ninguna
2018-10-06,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-10-07,23,Deportes,Promocional,67,Ninguna,Ninguna
2018-10-08,23,Deportes,Promocional,42,Ninguna,Ninguna
2018-10-09,23,Deportes,Promocional,66,Ninguna,Ninguna
2018-10-10,23,Deportes,Promocional,39,Ninguna,Ninguna
2018-10-11,23,Deportes,Promocional,41,Ninguna,Ninguna
2018-10-12,23,Deportes,Promocional,41,Ninguna,Ninguna
2018-10-13,23,Deportes,Promocional,47,Ninguna,Ninguna
2018-10-14,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-10-15,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-10-16,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-10-17,23,Deportes,Promocional,56,Ninguna,Ninguna
2018-10-18,23,Deportes,Promocional,59,Ninguna,Ninguna
2018-10-19,23,Deportes,Promocional,48,Ninguna,Ninguna
2018-10-20,23,Deportes,Promocional,65,Ninguna,Ninguna
2018-10-21,23,Deportes,Promocional,61,Ninguna,Ninguna
2018-10-22,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-10-23,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-10-24,23,Deportes,Promocional,34,Ninguna,Ninguna
2018-10-25,23,Deportes,Promocional,57,Ninguna,Ninguna
2018-10-26,23,Deportes,Promocional,46,Ninguna,Ninguna
2018-10-27,23,Deportes,Promocional,62,Ninguna,Ninguna
2018-10-28,23,Deportes,Promocional,67,Ninguna,Ninguna
2018-10-29,23,Deportes,Promocional,52,Ninguna,Ninguna
2018-10-30,23,Deportes,Promocional,38,Ninguna,Ninguna
2018-10-31,23,Deportes,Promocional,33,Ninguna,Ninguna
2018-11-01,23,Deportes,Promocional,49,Ninguna,Ninguna
2018-11-02,23,Deportes,Promocional,45,Ninguna,Ninguna
2018-11-03,23,Deportes,Promocional,50,Ninguna,Ninguna
2018-11-04,23,Deportes,Promocional,60,Ninguna,Ninguna
2018-11-05,23,Deportes,Promocional,53,Ninguna,Ninguna
2018-11-06,23,Deportes,Promocional,48,Ninguna,Ninguna
